"YEAR","MONTH","DAY","STID","TAVG","HAVG","RAIN"
1998,5,26,WIST,71.30,88.23,1.52
1998,5,27,GOOD,74.28,52.58,0.00
1998,5,27,MIAM,71.64,85.16,0.00
1998,5,27,TIPT,78.32,58.53,0.00
1998,5,27,WIST,68.76,94.60,0.21
1998,5,28,GOOD,79.49,39.83,0.00
1998,5,28,MIAM,72.38,84.88,0.00
1998,5,28,TIPT,83.36,59.33,0.00
1998,5,28,WIST,72.36,86.26,0.03
1998,5,29,GOOD,79.94,26.75,0.00
1998,5,29,MIAM,74.95,83.56,0.04
1998,5,29,TIPT,87.93,42.45,0.00
1998,5,29,WIST,75.27,84.68,0.00
1998,5,30,GOOD,83.72,22.25,0.00
1998,5,30,MIAM,80.70,77.05,0.00
1998,5,30,TIPT,87.31,37.12,0.00
1998,5,30,WIST,80.63,78.24,0.00
1998,5,31,GOOD,73.71,36.68,0.00
1998,5,31,MIAM,81.88,65.73,0.00
1998,5,31,TIPT,87.41,36.43,0.00
1998,5,31,WIST,83.30,71.70,0.00
1998,6,1,GOOD,77.45,46.75,0.00
1998,6,1,MIAM,75.96,78.51,0.00
1998,6,1,TIPT,89.08,37.97,0.00
1998,6,1,WIST,82.57,69.50,0.00
1998,6,2,GOOD,78.58,51.45,0.00
1998,6,2,MIAM,81.73,73.14,0.00
1998,6,2,TIPT,91.34,24.70,0.00
1998,6,2,WIST,81.97,65.80,0.00
1998,6,3,GOOD,60.81,68.88,0.00
1998,6,3,MIAM,77.79,75.09,0.00
1998,6,3,TIPT,85.27,43.77,0.00
1998,6,3,WIST,80.29,73.24,0.00
1998,6,4,GOOD,55.84,73.85,0.00
1998,6,4,MIAM,62.71,87.49,0.00
1998,6,4,TIPT,70.83,59.57,0.00
1998,6,4,WIST,80.64,77.20,0.03
1998,6,5,GOOD,52.80,63.92,0.00
1998,6,5,MIAM,58.65,80.29,0.00
1998,6,5,TIPT,63.67,55.17,0.00
1998,6,5,WIST,62.46,79.98,0.00
1998,6,6,GOOD,59.85,51.90,0.00
1998,6,6,MIAM,60.69,72.32,0.00
1998,6,6,TIPT,65.88,45.24,0.00
1998,6,6,WIST,60.36,73.16,0.00
1998,6,7,GOOD,63.85,62.06,0.00
1998,6,7,MIAM,64.76,70.72,0.03
1998,6,7,TIPT,69.42,59.83,0.00
1998,6,7,WIST,65.39,66.38,0.00
1998,6,8,GOOD,74.54,48.80,0.00
1998,6,8,MIAM,67.13,86.58,0.64
1998,6,8,TIPT,82.20,60.21,0.00
1998,6,8,WIST,74.82,71.28,0.02
1998,6,9,GOOD,67.08,49.76,0.00
1998,6,9,MIAM,76.70,85.66,0.06
1998,6,9,TIPT,79.21,57.80,0.25
1998,6,9,WIST,81.75,70.58,0.04
1998,6,10,GOOD,70.75,44.44,0.00
1998,6,10,MIAM,77.27,81.97,0.00
1998,6,10,TIPT,80.56,67.92,0.74
1998,6,10,WIST,76.86,80.60,1.03
1998,6,11,GOOD,72.02,43.17,0.00
1998,6,11,MIAM,75.98,78.98,0.31
1998,6,11,TIPT,77.98,56.98,0.00
1998,6,11,WIST,78.54,75.05,0.31
1998,6,12,GOOD,76.12,30.07,0.00
1998,6,12,MIAM,79.75,64.57,0.00
1998,6,12,TIPT,85.77,40.97,0.00
1998,6,12,WIST,81.07,72.49,0.04
1998,6,13,GOOD,80.62,24.53,0.00
1998,6,13,MIAM,79.82,79.63,0.19
1998,6,13,TIPT,89.38,52.69,0.00
1998,6,13,WIST,84.69,72.41,0.00
1998,6,14,GOOD,70.63,39.86,0.19
1998,6,14,MIAM,79.67,59.05,0.00
1998,6,14,TIPT,83.16,33.21,0.00
1998,6,14,WIST,83.66,57.71,0.00
1998,6,15,GOOD,64.25,55.47,0.06
1998,6,15,MIAM,68.87,77.93,0.05
1998,6,15,TIPT,76.24,44.22,0.00
1998,6,15,WIST,72.92,69.64,0.00
1998,6,16,GOOD,76.26,33.26,0.00
1998,6,16,MIAM,71.44,75.91,0.00
1998,6,16,TIPT,83.32,44.23,0.00
1998,6,16,WIST,74.01,67.30,0.00
1998,6,17,GOOD,82.67,21.82,0.00
1998,6,17,MIAM,80.03,68.88,0.01
1998,6,17,TIPT,88.42,46.89,0.00
1998,6,17,WIST,83.86,62.77,0.00
1998,6,18,GOOD,71.30,33.27,0.00
1998,6,18,MIAM,81.22,80.06,0.02
1998,6,18,TIPT,89.97,37.96,0.00
1998,6,18,WIST,84.06,68.00,0.04
1998,6,19,GOOD,76.20,28.86,0.00
1998,6,19,MIAM,80.27,81.86,0.00
1998,6,19,TIPT,88.92,52.08,0.00
1998,6,19,WIST,81.38,75.01,0.61
1998,6,20,GOOD,83.92,18.48,0.00
1998,6,20,MIAM,85.65,71.05,0.00
1998,6,20,TIPT,93.21,43.00,0.00
1998,6,20,WIST,86.78,61.51,0.00
1998,6,21,GOOD,77.83,49.54,0.00
1998,6,21,MIAM,80.25,75.70,0.03
1998,6,21,TIPT,91.81,35.20,0.00
1998,6,21,WIST,85.80,63.78,0.00
1998,6,22,GOOD,80.82,43.21,0.00
1998,6,22,MIAM,82.78,76.63,0.00
1998,6,22,TIPT,90.68,38.35,0.00
1998,6,22,WIST,83.86,66.01,0.00
1998,6,23,GOOD,87.61,26.21,0.00
1998,6,23,MIAM,83.36,70.89,0.00
1998,6,23,TIPT,90.07,40.51,0.00
1998,6,23,WIST,82.99,65.39,0.00
1998,6,24,GOOD,90.77,24.68,0.00
1998,6,24,MIAM,84.32,63.99,0.00
1998,6,24,TIPT,89.42,39.18,0.00
1998,6,24,WIST,86.02,56.94,0.00
1998,6,25,GOOD,88.92,20.84,0.00
1998,6,25,MIAM,85.22,62.18,0.00
1998,6,25,TIPT,89.93,39.62,0.00
1998,6,25,WIST,85.49,59.51,0.00
1998,6,26,GOOD,89.98,21.34,0.00
1998,6,26,MIAM,85.07,63.47,0.00
1998,6,26,TIPT,90.09,41.64,0.00
1998,6,26,WIST,84.72,61.94,0.00
1998,6,27,GOOD,88.84,23.30,0.00
1998,6,27,MIAM,83.73,72.93,0.00
1998,6,27,TIPT,91.61,45.65,0.00
1998,6,27,WIST,82.58,70.95,0.00
1998,6,28,GOOD,89.11,34.80,0.00
1998,6,28,MIAM,84.79,74.26,0.00
1998,6,28,TIPT,91.65,46.58,0.00
1998,6,28,WIST,84.86,68.13,0.00
1998,6,29,GOOD,91.23,27.81,0.00
1998,6,29,MIAM,85.78,70.34,0.00
1998,6,29,TIPT,90.81,49.57,0.00
1998,6,29,WIST,84.86,66.95,0.00
1998,6,30,GOOD,82.33,41.79,0.62
1998,6,30,MIAM,74.76,83.97,1.46
1998,6,30,TIPT,90.56,46.77,0.00
1998,6,30,WIST,81.36,74.01,0.00
1998,7,1,GOOD,75.41,71.10,0.33
1998,7,1,MIAM,75.27,85.80,0.04
1998,7,1,TIPT,90.27,46.27,0.00
1998,7,1,WIST,76.28,82.01,0.27
1998,7,2,GOOD,81.05,56.66,0.00
1998,7,2,MIAM,77.68,85.86,0.00
1998,7,2,TIPT,90.45,40.89,0.00
1998,7,2,WIST,79.29,78.61,0.00
1998,7,3,GOOD,81.88,44.51,0.00
1998,7,3,MIAM,82.32,78.25,0.00
1998,7,3,TIPT,88.67,41.32,0.00
1998,7,3,WIST,82.45,70.06,0.00
1998,7,4,GOOD,82.44,50.34,0.00
1998,7,4,MIAM,82.45,79.43,0.00
1998,7,4,TIPT,84.04,60.90,0.00
1998,7,4,WIST,84.12,67.31,0.00
1998,7,5,GOOD,83.65,58.34,0.00
1998,7,5,MIAM,82.36,77.41,0.02
1998,7,5,TIPT,80.31,81.21,1.45
1998,7,5,WIST,84.96,61.08,0.00
1998,7,6,GOOD,85.64,52.08,0.00
1998,7,6,MIAM,84.32,73.06,0.00
1998,7,6,TIPT,87.42,63.08,0.00
1998,7,6,WIST,87.01,58.93,0.00
1998,7,7,GOOD,77.74,70.38,0.09
1998,7,7,MIAM,81.63,81.76,0.00
1998,7,7,TIPT,91.27,53.50,0.05
1998,7,7,WIST,88.24,59.18,0.00
1998,7,8,GOOD,76.26,73.43,0.69
1998,7,8,MIAM,79.92,84.50,0.13
1998,7,8,TIPT,84.42,65.90,0.37
1998,7,8,WIST,85.32,69.20,0.03
1998,7,9,GOOD,79.21,64.28,0.00
1998,7,9,MIAM,81.87,79.24,0.02
1998,7,9,TIPT,87.60,52.89,0.00
1998,7,9,WIST,-996.00,-996.00,0.00
1998,7,10,GOOD,79.41,61.85,0.28
1998,7,10,MIAM,85.00,74.27,0.00
1998,7,10,TIPT,89.67,49.87,0.00
1998,7,10,WIST,88.07,61.95,0.10
1998,7,11,GOOD,76.98,72.78,-996.00
1998,7,11,MIAM,76.12,90.82,0.91
1998,7,11,TIPT,91.49,42.79,0.00
1998,7,11,WIST,84.30,70.33,0.18
1998,7,12,GOOD,78.34,70.60,-996.00
1998,7,12,MIAM,79.97,84.77,0.00
1998,7,12,TIPT,86.84,59.31,0.00
1998,7,12,WIST,83.13,76.77,0.01
1998,7,13,GOOD,82.38,49.82,0.00
1998,7,13,MIAM,80.81,83.22,0.00
1998,7,13,TIPT,86.84,58.25,0.00
1998,7,13,WIST,83.25,72.38,0.00
1998,7,14,GOOD,83.76,42.01,0.00
1998,7,14,MIAM,79.99,78.16,0.00
1998,7,14,TIPT,87.83,54.32,0.07
1998,7,14,WIST,82.31,66.62,0.00
1998,7,15,GOOD,78.52,52.57,0.00
1998,7,15,MIAM,78.71,79.69,0.00
1998,7,15,TIPT,86.69,48.60,0.00
1998,7,15,WIST,82.36,64.97,0.00
1998,7,16,GOOD,77.24,59.82,0.00
1998,7,16,MIAM,79.15,76.34,0.00
1998,7,16,TIPT,84.15,53.06,0.00
1998,7,16,WIST,81.87,67.65,0.00
1998,7,17,GOOD,80.47,52.41,0.00
1998,7,17,MIAM,80.58,73.20,0.00
1998,7,17,TIPT,86.97,49.67,0.00
1998,7,17,WIST,82.21,59.57,0.00
1998,7,18,GOOD,82.57,41.15,0.00
1998,7,18,MIAM,82.60,73.73,0.00
1998,7,18,TIPT,88.19,48.43,0.00
1998,7,18,WIST,86.03,-996.00,0.00
1998,7,19,GOOD,86.32,34.75,0.00
1998,7,19,MIAM,85.28,67.11,0.00
1998,7,19,TIPT,90.33,39.70,0.00
1998,7,19,WIST,90.17,-996.00,0.00
1998,7,20,GOOD,86.65,33.00,0.00
1998,7,20,MIAM,86.94,63.65,0.00
1998,7,20,TIPT,90.78,38.56,0.00
1998,7,20,WIST,90.83,-996.00,0.00
1998,7,21,GOOD,87.51,31.83,0.00
1998,7,21,MIAM,87.02,60.47,0.00
1998,7,21,TIPT,90.02,39.21,0.00
1998,7,21,WIST,91.30,-996.00,0.00
1998,7,22,GOOD,80.70,53.26,0.23
1998,7,22,MIAM,86.76,60.80,0.00
1998,7,22,TIPT,89.83,39.37,0.00
1998,7,22,WIST,88.30,-996.00,0.00
1998,7,23,GOOD,74.85,75.33,0.11
1998,7,23,MIAM,78.23,81.92,0.05
1998,7,23,TIPT,92.17,34.56,0.00
1998,7,23,WIST,87.22,-996.00,0.00
1998,7,24,GOOD,77.53,71.90,0.00
1998,7,24,MIAM,77.11,83.59,0.01
1998,7,24,TIPT,92.81,32.63,0.00
1998,7,24,WIST,86.37,-996.00,0.00
1998,7,25,GOOD,80.58,59.50,0.00
1998,7,25,MIAM,83.65,74.28,0.00
1998,7,25,TIPT,93.28,33.92,0.00
1998,7,25,WIST,89.94,-996.00,0.00
1998,7,26,GOOD,73.22,74.40,0.07
1998,7,26,MIAM,83.40,77.89,0.01
1998,7,26,TIPT,93.22,30.48,0.00
1998,7,26,WIST,92.16,-996.00,0.00
1998,7,27,GOOD,71.51,83.59,0.40
1998,7,27,MIAM,81.17,80.71,0.00
1998,7,27,TIPT,91.25,35.07,0.00
1998,7,27,WIST,90.76,-996.00,0.00
1998,7,28,GOOD,77.44,70.43,0.17
1998,7,28,MIAM,77.58,87.48,0.12
1998,7,28,TIPT,90.47,33.58,0.00
1998,7,28,WIST,87.88,-996.00,0.00
1998,7,29,GOOD,79.96,68.18,0.03
1998,7,29,MIAM,80.87,84.78,0.04
1998,7,29,TIPT,91.68,33.06,0.00
1998,7,29,WIST,90.16,-996.00,0.00
1998,7,30,GOOD,75.62,71.69,0.00
1998,7,30,MIAM,82.64,73.38,0.00
1998,7,30,TIPT,91.59,32.57,0.00
1998,7,30,WIST,90.59,44.92,0.00
1998,7,31,GOOD,70.66,80.88,1.72
1998,7,31,MIAM,75.50,85.86,0.00
1998,7,31,TIPT,88.51,33.50,0.00
1998,7,31,WIST,90.98,41.93,0.00
1998,8,1,GOOD,74.81,77.10,0.08
1998,8,1,MIAM,79.85,77.88,0.00
1998,8,1,TIPT,88.66,41.81,0.00
1998,8,1,WIST,90.17,50.77,0.00
1998,8,2,GOOD,76.85,68.85,0.01
1998,8,2,MIAM,79.97,75.12,0.21
1998,8,2,TIPT,90.66,29.51,0.00
1998,8,2,WIST,89.20,51.38,0.00
1998,8,3,GOOD,73.50,64.58,0.00
1998,8,3,MIAM,77.27,83.11,0.01
1998,8,3,TIPT,87.06,45.57,0.04
1998,8,3,WIST,82.14,69.46,0.18
1998,8,4,GOOD,68.43,79.93,0.22
1998,8,4,MIAM,77.18,82.77,0.07
1998,8,4,TIPT,78.73,70.39,0.23
1998,8,4,WIST,79.97,73.32,0.03
1998,8,5,GOOD,67.98,77.81,0.23
1998,8,5,MIAM,75.10,83.46,0.00
1998,8,5,TIPT,76.76,71.74,0.17
1998,8,5,WIST,81.84,65.08,0.00
1998,8,6,GOOD,69.89,68.49,0.00
1998,8,6,MIAM,73.68,82.47,0.00
1998,8,6,TIPT,77.61,63.55,0.00
1998,8,6,WIST,80.26,61.00,0.00
1998,8,7,GOOD,74.14,63.73,0.00
1998,8,7,MIAM,73.82,79.91,0.00
1998,8,7,TIPT,82.41,49.94,0.00
1998,8,7,WIST,78.89,63.94,0.00
1998,8,8,GOOD,77.56,58.68,0.00
1998,8,8,MIAM,78.34,74.31,0.00
1998,8,8,TIPT,86.36,49.07,0.00
1998,8,8,WIST,79.07,63.14,0.00
1998,8,9,GOOD,79.04,57.72,0.00
1998,8,9,MIAM,73.95,84.12,0.29
1998,8,9,TIPT,90.68,37.91,0.00
1998,8,9,WIST,82.89,59.65,0.00
1998,8,10,GOOD,75.91,70.01,0.13
1998,8,10,MIAM,78.64,76.00,0.00
1998,8,10,TIPT,85.24,50.57,0.12
1998,8,10,WIST,79.38,67.30,0.01
1998,8,11,GOOD,72.83,77.84,0.11
1998,8,11,MIAM,78.51,83.56,0.00
1998,8,11,TIPT,76.97,77.70,0.07
1998,8,11,WIST,80.78,70.19,0.09
1998,8,12,GOOD,72.71,77.44,0.24
1998,8,12,MIAM,78.10,79.49,0.00
1998,8,12,TIPT,77.52,77.74,0.70
1998,8,12,WIST,80.64,72.34,0.08
1998,8,13,GOOD,71.73,77.37,0.00
1998,8,13,MIAM,73.87,89.83,0.56
1998,8,13,TIPT,78.79,78.09,0.00
1998,8,13,WIST,76.13,82.49,0.02
1998,8,14,GOOD,72.91,66.35,0.00
1998,8,14,MIAM,73.75,88.99,0.01
1998,8,14,TIPT,80.60,65.48,0.00
1998,8,14,WIST,76.96,77.98,0.52
1998,8,15,GOOD,75.22,56.12,0.00
1998,8,15,MIAM,76.64,80.19,0.00
1998,8,15,TIPT,82.39,57.67,0.00
1998,8,15,WIST,79.65,68.52,0.00
1998,8,16,GOOD,78.88,47.71,0.00
1998,8,16,MIAM,77.95,77.52,0.00
1998,8,16,TIPT,85.19,48.32,0.00
1998,8,16,WIST,81.47,62.03,0.00
1998,8,17,GOOD,80.37,45.06,0.00
1998,8,17,MIAM,82.37,72.17,0.00
1998,8,17,TIPT,86.30,47.70,0.00
1998,8,17,WIST,83.45,64.04,0.00
1998,8,18,GOOD,78.19,56.65,0.00
1998,8,18,MIAM,83.91,74.07,0.00
1998,8,18,TIPT,81.30,60.43,0.00
1998,8,18,WIST,85.77,60.61,0.00
1998,8,19,GOOD,77.46,63.25,0.00
1998,8,19,MIAM,82.33,73.22,0.00
1998,8,19,TIPT,81.31,67.89,0.04
1998,8,19,WIST,82.87,66.87,0.00
1998,8,20,GOOD,76.69,61.11,0.00
1998,8,20,MIAM,81.44,76.58,0.00
1998,8,20,TIPT,83.05,63.83,0.00
1998,8,20,WIST,84.14,59.81,0.00
1998,8,21,GOOD,78.34,57.10,0.00
1998,8,21,MIAM,78.79,66.96,0.00
1998,8,21,TIPT,82.90,53.98,0.00
1998,8,21,WIST,83.39,57.37,0.00
1998,8,22,GOOD,79.82,45.83,0.00
1998,8,22,MIAM,80.99,70.92,0.00
1998,8,22,TIPT,84.58,52.33,0.00
1998,8,22,WIST,81.57,66.04,0.02
1998,8,23,GOOD,81.76,43.26,0.00
1998,8,23,MIAM,82.91,67.11,0.00
1998,8,23,TIPT,84.78,51.54,0.00
1998,8,23,WIST,83.20,57.15,0.00
1998,8,24,GOOD,80.91,46.46,0.00
1998,8,24,MIAM,83.75,64.36,0.00
1998,8,24,TIPT,86.70,52.92,0.00
1998,8,24,WIST,85.20,56.80,0.00
1998,8,25,GOOD,77.21,61.45,1.33
1998,8,25,MIAM,84.41,68.80,0.00
1998,8,25,TIPT,88.16,52.19,0.00
1998,8,25,WIST,87.04,56.36,0.00
1998,8,26,GOOD,76.95,69.61,0.00
1998,8,26,MIAM,83.52,72.66,0.00
1998,8,26,TIPT,88.52,46.73,0.00
1998,8,26,WIST,87.12,55.36,0.00
1998,8,27,GOOD,79.62,64.41,0.23
1998,8,27,MIAM,85.01,69.15,0.04
1998,8,27,TIPT,88.87,41.68,0.00
1998,8,27,WIST,88.49,50.91,0.00
1998,8,28,GOOD,75.19,60.71,0.00
1998,8,28,MIAM,79.64,81.05,0.01
1998,8,28,TIPT,81.85,62.67,0.08
1998,8,28,WIST,83.76,59.65,0.00
1998,8,29,GOOD,74.62,51.79,0.00
1998,8,29,MIAM,77.26,76.08,0.00
1998,8,29,TIPT,79.58,48.73,0.00
1998,8,29,WIST,81.47,60.26,0.00
1998,8,30,GOOD,75.26,42.21,0.00
1998,8,30,MIAM,78.54,65.88,0.00
1998,8,30,TIPT,81.67,42.25,0.00
1998,8,30,WIST,83.26,54.75,0.00
1998,8,31,GOOD,76.36,39.68,0.00
1998,8,31,MIAM,80.74,60.49,0.00
1998,8,31,TIPT,82.52,44.55,0.00
1998,8,31,WIST,83.79,47.33,0.00
1998,9,1,GOOD,74.01,56.92,0.00
1998,9,1,MIAM,79.10,64.41,0.00
1998,9,1,TIPT,84.15,44.92,0.00
1998,9,1,WIST,80.95,51.56,0.00
1998,9,2,GOOD,75.42,57.51,0.00
1998,9,2,MIAM,77.09,68.20,0.00
1998,9,2,TIPT,82.51,45.85,0.00
1998,9,2,WIST,82.97,51.10,0.00
1998,9,3,GOOD,80.57,37.72,0.00
1998,9,3,MIAM,81.57,58.84,0.00
1998,9,3,TIPT,87.16,34.18,0.00
1998,9,3,WIST,84.75,51.17,0.00
1998,9,4,GOOD,78.51,36.77,0.00
1998,9,4,MIAM,85.78,58.17,0.00
1998,9,4,TIPT,88.15,29.99,0.00
1998,9,4,WIST,92.45,39.89,0.00
1998,9,5,GOOD,79.34,35.01,0.00
1998,9,5,MIAM,87.74,55.67,0.00
1998,9,5,TIPT,87.95,31.14,0.00
1998,9,5,WIST,91.37,40.31,0.00
1998,9,6,GOOD,82.30,33.25,0.00
1998,9,6,MIAM,86.54,47.79,0.00
1998,9,6,TIPT,89.53,38.12,0.00
1998,9,6,WIST,83.92,45.19,0.00
1998,9,7,GOOD,80.12,37.01,0.00
1998,9,7,MIAM,85.73,52.26,0.00
1998,9,7,TIPT,84.44,37.68,0.00
1998,9,7,WIST,83.35,50.09,0.00
1998,9,8,GOOD,79.99,35.89,0.00
1998,9,8,MIAM,76.41,56.43,0.00
1998,9,8,TIPT,82.61,48.81,0.02
1998,9,8,WIST,86.08,47.35,0.00
1998,9,9,GOOD,74.94,59.31,0.12
1998,9,9,MIAM,70.10,48.92,0.00
1998,9,9,TIPT,81.37,48.58,0.00
1998,9,9,WIST,78.28,29.84,0.00
1998,9,10,GOOD,74.99,52.88,0.00
1998,9,10,MIAM,69.11,48.34,0.00
1998,9,10,TIPT,75.69,38.76,0.00
1998,9,10,WIST,77.68,38.26,0.00
1998,9,11,GOOD,71.47,43.09,0.00
1998,9,11,MIAM,76.68,54.73,0.00
1998,9,11,TIPT,80.05,51.61,0.00
1998,9,11,WIST,81.65,47.68,0.00
1998,9,12,GOOD,72.81,58.48,0.00
1998,9,12,MIAM,77.68,66.08,0.01
1998,9,12,TIPT,78.82,59.59,0.00
1998,9,12,WIST,-996.00,-996.00,1.50
1998,9,13,GOOD,71.65,58.34,0.00
1998,9,13,MIAM,71.69,95.86,3.44
1998,9,13,TIPT,74.94,74.89,0.00
1998,9,13,WIST,74.75,90.62,1.57
1998,9,14,GOOD,71.85,62.85,0.11
1998,9,14,MIAM,73.04,91.54,3.38
1998,9,14,TIPT,79.09,61.80,0.00
1998,9,14,WIST,75.97,92.78,1.68
1998,9,15,GOOD,67.03,67.48,0.00
1998,9,15,MIAM,74.67,82.99,0.11
1998,9,15,TIPT,75.82,72.20,0.13
1998,9,15,WIST,74.19,91.49,1.22
1998,9,16,GOOD,68.41,63.12,0.00
1998,9,16,MIAM,72.72,90.99,0.00
1998,9,16,TIPT,75.59,77.56,0.00
1998,9,16,WIST,72.01,93.44,0.35
1998,9,17,GOOD,71.17,58.45,0.00
1998,9,17,MIAM,73.87,85.68,0.00
1998,9,17,TIPT,74.29,80.57,0.02
1998,9,17,WIST,76.31,78.92,0.00
1998,9,18,GOOD,75.30,51.99,0.00
1998,9,18,MIAM,75.57,80.52,0.00
1998,9,18,TIPT,77.60,67.19,0.00
1998,9,18,WIST,77.32,77.60,0.00
1998,9,19,GOOD,79.00,41.11,0.00
1998,9,19,MIAM,77.27,78.00,0.00
1998,9,19,TIPT,82.67,54.13,0.00
1998,9,19,WIST,78.72,74.12,0.00
1998,9,20,GOOD,72.71,53.47,0.00
1998,9,20,MIAM,79.52,77.28,0.00
1998,9,20,TIPT,85.10,49.72,0.00
1998,9,20,WIST,79.87,77.49,0.00
1998,9,21,GOOD,64.56,80.71,0.00
1998,9,21,MIAM,71.48,89.44,1.49
1998,9,21,TIPT,86.59,50.99,0.00
1998,9,21,WIST,81.54,73.92,0.00
1998,9,22,GOOD,51.23,86.10,0.01
1998,9,22,MIAM,66.23,89.94,0.00
1998,9,22,TIPT,63.26,88.93,0.00
1998,9,22,WIST,75.12,82.12,0.97
1998,9,23,GOOD,68.30,67.31,0.00
1998,9,23,MIAM,69.32,81.87,0.00
1998,9,23,TIPT,71.18,79.06,0.01
1998,9,23,WIST,76.10,75.72,0.00
1998,9,24,GOOD,79.60,49.05,0.00
1998,9,24,MIAM,74.96,79.28,0.01
1998,9,24,TIPT,83.56,59.39,0.00
1998,9,24,WIST,77.42,73.44,0.00
1998,9,25,GOOD,81.63,43.49,0.00
1998,9,25,MIAM,79.96,71.54,0.00
1998,9,25,TIPT,84.76,49.81,0.00
1998,9,25,WIST,78.47,75.28,0.00
1998,9,26,GOOD,80.97,42.25,0.00
1998,9,26,MIAM,77.83,73.05,0.00
1998,9,26,TIPT,81.50,60.45,0.00
1998,9,26,WIST,78.01,73.63,0.00
1998,9,27,GOOD,75.86,47.32,0.00
1998,9,27,MIAM,78.23,76.69,0.00
1998,9,27,TIPT,83.47,61.28,0.00
1998,9,27,WIST,78.13,79.00,0.00
1998,9,28,GOOD,76.56,53.91,0.00
1998,9,28,MIAM,78.09,78.25,0.00
1998,9,28,TIPT,84.62,53.68,0.00
1998,9,28,WIST,77.97,74.64,0.00
1998,9,29,GOOD,80.12,43.66,0.00
1998,9,29,MIAM,78.12,75.91,0.00
1998,9,29,TIPT,85.17,47.10,0.00
1998,9,29,WIST,77.60,75.24,0.00
1998,9,30,GOOD,76.86,52.36,0.00
1998,9,30,MIAM,69.75,88.31,0.31
1998,9,30,TIPT,85.69,43.60,0.00
1998,9,30,WIST,79.60,69.52,0.00
1998,10,1,GOOD,51.04,94.39,3.42
1998,10,1,MIAM,61.60,78.31,0.01
1998,10,1,TIPT,79.05,57.05,0.00
1998,10,1,WIST,74.69,81.39,0.09
1998,10,2,GOOD,55.91,86.32,0.00
1998,10,2,MIAM,64.94,85.52,0.63
1998,10,2,TIPT,67.86,89.61,1.09
1998,10,2,WIST,67.99,80.80,1.28
1998,10,3,GOOD,66.30,79.69,0.00
1998,10,3,MIAM,68.26,86.09,0.05
1998,10,3,TIPT,72.75,87.45,0.00
1998,10,3,WIST,71.92,83.14,0.00
1998,10,4,GOOD,68.44,50.69,0.00
1998,10,4,MIAM,74.99,80.34,2.46
1998,10,4,TIPT,80.91,70.44,0.03
1998,10,4,WIST,79.58,72.53,0.00
1998,10,5,GOOD,51.91,60.29,0.00
1998,10,5,MIAM,61.79,94.28,2.56
1998,10,5,TIPT,66.46,52.64,0.02
1998,10,5,WIST,71.50,84.57,2.89
1998,10,6,GOOD,52.69,52.02,0.00
1998,10,6,MIAM,57.58,75.34,0.00
1998,10,6,TIPT,61.81,52.25,0.00
1998,10,6,WIST,59.44,80.19,0.41
1998,10,7,GOOD,55.55,55.36,0.00
1998,10,7,MIAM,55.32,77.84,0.00
1998,10,7,TIPT,62.31,54.96,0.00
1998,10,7,WIST,59.29,69.48,0.00
1998,10,8,GOOD,62.72,44.85,0.00
1998,10,8,MIAM,54.86,74.61,0.00
1998,10,8,TIPT,64.54,52.62,0.00
1998,10,8,WIST,56.01,75.77,0.00
1998,10,9,GOOD,65.09,43.46,0.00
1998,10,9,MIAM,56.26,76.71,0.00
1998,10,9,TIPT,67.74,50.67,0.00
1998,10,9,WIST,57.23,75.91,0.00
1998,10,10,GOOD,66.40,46.91,0.00
1998,10,10,MIAM,58.67,75.07,0.01
1998,10,10,TIPT,68.45,56.18,0.00
1998,10,10,WIST,58.69,75.58,0.00
1998,10,11,GOOD,61.43,42.02,0.00
1998,10,11,MIAM,62.61,75.88,0.00
1998,10,11,TIPT,69.98,63.72,0.00
1998,10,11,WIST,60.75,77.66,0.00
1998,10,12,GOOD,57.16,58.99,0.00
1998,10,12,MIAM,62.10,67.99,0.00
1998,10,12,TIPT,69.70,69.15,0.00
1998,10,12,WIST,64.31,80.87,0.00
1998,10,13,GOOD,66.87,67.05,0.00
1998,10,13,MIAM,57.53,71.11,0.00
1998,10,13,TIPT,72.22,66.61,0.00
1998,10,13,WIST,63.47,79.62,0.00
1998,10,14,GOOD,73.42,37.06,0.00
1998,10,14,MIAM,64.95,74.98,0.00
1998,10,14,TIPT,74.56,58.41,0.00
1998,10,14,WIST,64.96,77.64,0.00
1998,10,15,GOOD,71.12,58.08,0.00
1998,10,15,MIAM,68.50,73.71,0.00
1998,10,15,TIPT,73.37,61.58,0.00
1998,10,15,WIST,70.08,69.76,0.00
1998,10,16,GOOD,65.79,60.16,0.23
1998,10,16,MIAM,72.27,75.21,0.00
1998,10,16,TIPT,70.41,82.87,0.29
1998,10,16,WIST,74.88,74.76,0.12
1998,10,17,GOOD,-996.00,-996.00,0.00
1998,10,17,MIAM,-996.00,-996.00,1.07
1998,10,17,TIPT,-996.00,-996.00,0.31
1998,10,17,WIST,-996.00,-996.00,0.89
1998,10,18,GOOD,48.79,57.98,0.00
1998,10,18,MIAM,54.37,76.81,0.00
1998,10,18,TIPT,56.08,65.11,0.00
1998,10,18,WIST,60.59,77.43,0.01
1998,10,19,GOOD,53.83,53.30,0.00
1998,10,19,MIAM,53.41,76.44,0.01
1998,10,19,TIPT,57.53,66.10,0.00
1998,10,19,WIST,55.20,82.44,0.00
1998,10,20,GOOD,54.62,55.30,0.00
